Year,District,Plant Month,Crop,Rainfall(mm),Temperature(C),Humidity(%),Soil pH,Growing Days,Harvest Month,Harvest Price(LKR/kg)
2019,Batticaloa,November,Red Onion,235,31.5,90,5.8,95,February,381.9
2019,Batticaloa,December,Red Onion,204,24.7,92,6.3,95,March,414.48
2019,Batticaloa,January,Potato,130,30.6,87,6.3,110,May,355.67
2019,Batticaloa,February,Potato,220,29.7,86,6.3,110,June,361.03
2019,Batticaloa,March,Potato,179,33,91,7.1,110,July,284.76
2019,Batticaloa,April,Potato,296,26.7,77,6.1,110,August,258.68
2019,Batticaloa,May,Potato,262,24.3,90,5.6,110,September,338.74
2019,Batticaloa,June,Potato,146,21.3,74,5.8,110,October,255.81
2019,Batticaloa,July,Potato,163,31.7,90,6.1,110,November,361.93
2019,Batticaloa,August,Potato,97,22.9,70,6.3,110,December,392.32
2019,Batticaloa,September,Potato,266,28.6,87,7,110,January,328.69
2019,Batticaloa,October,Potato,192,31.8,90,7.2,110,February,311.39
2019,Batticaloa,November,Potato,66,27.8,73,6.5,110,March,306.19
2019,Batticaloa,December,Potato,182,20.1,92,5.7,110,April,327.3
2019,Batticaloa,January,Beans,163,25.1,85,6.3,75,March,315.31
2019,Batticaloa,February,Beans,199,20.5,83,5.6,75,April,510.45
2019,Batticaloa,March,Beans,252,23.6,64,7,75,May,485.47
2019,Batticaloa,April,Beans,266,30.7,74,6.4,75,June,443.09
2019,Batticaloa,May,Beans,258,32.8,86,5.6,75,July,527.91
2019,Batticaloa,June,Beans,126,32.6,61,6.2,75,August,495.44
2019,Batticaloa,July,Beans,198,22.2,70,6.8,75,September,433.66
2019,Batticaloa,August,Beans,96,28.4,67,7.2,75,October,401.87
2019,Batticaloa,September,Beans,315,32.5,87,6.6,75,November,374.47
2019,Batticaloa,October,Beans,306,25.3,75,6.8,75,December,461.34
2019,Batticaloa,November,Beans,117,22,79,6.5,75,January,408.46
2019,Batticaloa,December,Beans,125,32.1,60,6.4,75,February,472.09
2019,Batticaloa,January,Carrot,169,28.8,91,5.6,95,April,351.93
2019,Batticaloa,February,Carrot,184,30.3,84,7.1,95,May,283.62
2019,Batticaloa,March,Carrot,166,31.1,75,6,95,June,296.27
2019,Batticaloa,April,Carrot,148,20.6,84,6.4,95,July,275.34
2019,Batticaloa,May,Carrot,103,20.8,71,5.9,95,August,254.95
2019,Batticaloa,June,Carrot,160,28.9,60,6.4,95,September,375.87
2019,Batticaloa,July,Carrot,238,27.8,72,6.2,95,October,363.3
2019,Batticaloa,August,Carrot,156,32.4,72,6.8,95,November,416.21
2019,Batticaloa,September,Carrot,64,31.9,68,5.8,95,December,347.78
2019,Batticaloa,October,Carrot,214,26.3,65,5.6,95,January,375.11
2019,Batticaloa,November,Carrot,254,22.3,75,6.9,95,February,432.81
2019,Batticaloa,December,Carrot,104,25.2,80,6.6,95,March,294.5
2019,Batticaloa,January,Cabbage,110,24,88,6.4,90,April,163.88
2019,Batticaloa,February,Cabbage,226,25.1,70,6.5,90,May,230.54
2019,Batticaloa,March,Cabbage,85,26.1,85,7,90,June,182.08
2019,Batticaloa,April,Cabbage,137,24.1,82,5.9,90,July,137.72
2019,Batticaloa,May,Cabbage,91,21.5,73,6.4,90,August,200.62
2019,Batticaloa,June,Cabbage,86,23.6,67,5.6,90,September,148.35
2019,Batticaloa,July,Cabbage,301,22.6,67,7.1,90,October,158.44
2019,Batticaloa,August,Cabbage,190,22.2,74,5.7,90,November,157.97
2019,Batticaloa,September,Cabbage,259,21.3,77,6.6,90,December,156.67
2019,Batticaloa,October,Cabbage,121,23.2,67,6.9,90,January,238.85
2019,Batticaloa,November,Cabbage,120,20.7,79,7,90,February,185.37
2019,Batticaloa,December,Cabbage,156,24.6,78,6.9,90,March,150.31
2019,Batticaloa,January,Green Gram,270,32.7,77,7,70,March,213.82
2019,Batticaloa,February,Green Gram,201,21.3,67,6,70,April,228.2
2019,Batticaloa,March,Green Gram,243,21.9,70,6.1,70,May,205.39
2019,Batticaloa,April,Green Gram,180,20.2,75,6.1,70,June,228.7
2019,Batticaloa,May,Green Gram,101,23.7,82,5.7,70,July,235.97
2019,Batticaloa,June,Green Gram,315,28.7,91,6.2,70,August,236.51
2019,Batticaloa,July,Green Gram,301,23.6,63,6.2,70,September,315.27
2019,Batticaloa,August,Green Gram,107,24.9,64,6,70,October,288.7
2019,Batticaloa,September,Green Gram,54,28.1,92,7.1,70,November,239.13
2019,Batticaloa,October,Green Gram,313,26.7,76,5.8,70,December,206.4
2019,Batticaloa,November,Green Gram,51,26.4,62,5.7,70,January,344.13
2019,Batticaloa,December,Green Gram,160,25.4,80,6.2,70,February,225.97
2019,Batticaloa,January,Cowpea,232,23.5,76,6.6,70,March,367.55
2019,Batticaloa,February,Cowpea,49,30.3,68,6,70,April,227.02
2019,Batticaloa,March,Cowpea,314,21,87,5.9,70,May,315.27
2019,Batticaloa,April,Cowpea,84,28.6,71,6.1,70,June,214.9
2019,Batticaloa,May,Cowpea,72,22.1,89,7.2,70,July,261.95
2019,Batticaloa,June,Cowpea,195,30.8,60,6.9,70,August,237.62
2019,Batticaloa,July,Cowpea,92,28.8,92,5.7,70,September,230.2
2019,Batticaloa,August,Cowpea,108,28.9,83,5.8,70,October,210.53
2019,Batticaloa,September,Cowpea,98,29.6,87,6.1,70,November,281.19
2019,Batticaloa,October,Cowpea,301,24.2,84,6.7,70,December,243.42
2019,Batticaloa,November,Cowpea,181,31.2,92,7.1,70,January,333.87
2019,Batticaloa,December,Cowpea,281,21.6,90,7,70,February,317.85
2019,Batticaloa,January,Groundnut,279,22.4,64,6.7,110,May,427.86
2019,Batticaloa,February,Groundnut,270,26.7,92,6.1,110,June,386.13
2019,Batticaloa,March,Groundnut,319,22.4,85,6.8,110,July,373.69
2019,Batticaloa,April,Groundnut,298,24,85,6.9,110,August,326.85
2019,Batticaloa,May,Groundnut,282,28.3,73,6.7,110,September,511.52
2019,Batticaloa,June,Groundnut,277,23.4,78,6.8,110,October,452.83
2019,Batticaloa,July,Groundnut,283,22.3,86,6.8,110,November,357.1
2019,Batticaloa,August,Groundnut,271,27.1,85,6.3,110,December,377.37
2019,Batticaloa,September,Groundnut,92,23.2,62,6.4,110,January,475.36
2019,Batticaloa,October,Groundnut,114,24,61,6.5,110,February,289.04
2019,Batticaloa,November,Groundnut,82,21,87,7,110,March,473.5
2019,Batticaloa,December,Groundnut,59,20.8,88,6.4,110,April,402.95
2019,Batticaloa,January,Maize,230,20.5,88,6,100,April,185.72
2019,Batticaloa,February,Maize,193,20.2,91,5.8,100,May,140.35
2019,Batticaloa,March,Maize,238,29.3,83,6.9,100,June,164.13
2019,Batticaloa,April,Maize,131,24.6,87,6.2,100,July,181.84
2019,Batticaloa,May,Maize,259,23.7,85,6.9,100,August,161.29
2019,Batticaloa,June,Maize,117,25.2,63,5.8,100,September,189.94
2019,Batticaloa,July,Maize,182,31.1,66,6.9,100,October,152.49
2019,Batticaloa,August,Maize,172,30.7,83,5.9,100,November,130.85
2019,Batticaloa,September,Maize,168,24.8,65,6,100,December,132.01
2019,Batticaloa,October,Maize,278,23.6,83,6.6,100,January,126.09
2019,Batticaloa,November,Maize,94,22.3,86,5.9,100,February,159.5
2019,Batticaloa,December,Maize,197,31.2,88,6.1,100,March,190.37
2019,Batticaloa,January,Pumpkin,173,30.1,69,6.9,120,May,175.08
2019,Batticaloa,February,Pumpkin,290,32.2,75,6.7,120,June,152.22
2019,Batticaloa,March,Pumpkin,276,32.5,87,5.8,120,July,184.95
2019,Batticaloa,April,Pumpkin,96,22.1,78,5.9,120,August,135.84
2019,Batticaloa,May,Pumpkin,196,22.4,82,6.1,120,September,117.74
2019,Batticaloa,June,Pumpkin,194,25.4,76,6.2,120,October,125.84
2019,Batticaloa,July,Pumpkin,295,29.6,72,7,120,November,110.32
2019,Batticaloa,August,Pumpkin,88,23.2,65,7.1,120,December,139.46
2019,Batticaloa,September,Pumpkin,316,21.2,78,6.3,120,January,108.13
2019,Batticaloa,October,Pumpkin,77,20.6,83,6,120,February,175.49
2019,Batticaloa,November,Pumpkin,70,31.5,89,6,120,March,177.61
2019,Batticaloa,December,Pumpkin,189,27,89,6.5,120,April,151.88
2019,Batticaloa,January,Brinjal,242,23.2,76,6.9,130,May,265.26
2019,Batticaloa,February,Brinjal,244,22,88,6.7,130,June,180.74
2019,Batticaloa,March,Brinjal,238,26.5,64,7.1,130,July,171.15
2019,Batticaloa,April,Brinjal,243,30.8,86,5.6,130,August,221.05
2019,Batticaloa,May,Brinjal,316,23.1,65,5.7,130,September,237.97
2019,Batticaloa,June,Brinjal,94,20.3,79,7,130,October,182.3
2019,Batticaloa,July,Brinjal,106,25.3,92,6.2,130,November,176.74
2019,Batticaloa,August,Brinjal,293,27,90,5.5,130,December,160.55
2019,Batticaloa,September,Brinjal,59,27.2,84,6.8,130,January,188.64
2019,Batticaloa,October,Brinjal,259,20.4,61,6.1,130,February,253.94
2019,Batticaloa,November,Brinjal,140,27.2,83,7.1,130,March,235.61
2019,Batticaloa,December,Brinjal,146,26.5,65,7,130,April,265.51
2019,Trincomalee,January,Paddy,256,22.2,81,5.7,120,May,269.19
2019,Trincomalee,February,Paddy,157,22.2,82,6,120,June,271.3
2019,Trincomalee,March,Paddy,140,21.7,90,6.5,120,July,170.73
2019,Trincomalee,April,Paddy,281,20.7,88,5.7,120,August,269.27
2019,Trincomalee,May,Paddy,311,30,71,5.9,120,September,227.06
2019,Trincomalee,June,Paddy,146,31.9,61,6.5,120,October,172.93
2019,Trincomalee,July,Paddy,316,20,91,6.9,120,November,178.67
2019,Trincomalee,August,Paddy,45,21.5,82,6.5,120,December,207.29
2019,Trincomalee,September,Paddy,90,27.5,80,6.5,120,January,172.71
2019,Trincomalee,October,Paddy,149,26.1,67,6.6,120,February,294.61
2019,Trincomalee,November,Paddy,179,20.1,68,6.9,120,March,212.21
2019,Trincomalee,December,Paddy,185,32.6,60,6.2,120,April,278.12
2019,Trincomalee,January,Tomato,99,27.6,75,7,90,April,285.59
2019,Trincomalee,February,Tomato,269,29.7,81,5.8,90,May,212.65
2019,Trincomalee,March,Tomato,68,30.5,70,6.2,90,June,224.66
2019,Trincomalee,April,Tomato,136,25.1,90,5.6,90,July,274.04
2019,Trincomalee,May,Tomato,298,23.5,80,5.6,90,August,289.98
2019,Trincomalee,June,Tomato,87,22.9,87,5.9,90,September,218.34
2019,Trincomalee,July,Tomato,317,26.5,72,7.2,90,October,247.08
2019,Trincomalee,August,Tomato,235,28.7,60,6.8,90,November,198.71
2019,Trincomalee,September,Tomato,232,20.9,83,7.2,90,December,214.88
2019,Trincomalee,October,Tomato,294,29.5,70,6.3,90,January,170.31
2019,Trincomalee,November,Tomato,206,23.2,66,7,90,February,186.04
2019,Trincomalee,December,Tomato,274,25.5,77,6.3,90,March,264.47
2019,Trincomalee,January,Chili,233,21,71,6.2,150,June,565.7
2019,Trincomalee,February,Chili,54,30.2,72,6.9,150,July,752.14
2019,Trincomalee,March,Chili,69,30.3,72,6.2,150,August,614.04
2019,Trincomalee,April,Chili,137,20.5,64,7,150,September,781.86
2019,Trincomalee,May,Chili,224,20.4,71,6.4,150,October,584.18
2019,Trincomalee,June,Chili,275,28.9,89,5.8,150,November,632.71
2019,Trincomalee,July,Chili,113,31.1,90,6.2,150,December,630.47
2019,Trincomalee,August,Chili,80,22.3,69,6.2,150,January,885.54
2019,Trincomalee,September,Chili,50,28.9,67,5.9,150,February,853.15
2019,Trincomalee,October,Chili,130,21.8,77,6.2,150,March,773.45
2019,Trincomalee,November,Chili,246,29.5,87,6.3,150,April,929.6
2019,Trincomalee,December,Chili,254,20.2,81,6.2,150,May,749.23
2019,Trincomalee,January,Big Onion,83,31.8,81,6,105,May,206.91
2019,Trincomalee,February,Big Onion,304,26.9,67,6,105,June,303.71
2019,Trincomalee,March,Big Onion,88,32.4,70,6.5,105,July,210.91
2019,Trincomalee,April,Big Onion,226,25,88,5.7,105,August,199.44
2019,Trincomalee,May,Big Onion,220,27,89,6.6,105,September,194.6
2019,Trincomalee,June,Big Onion,144,22.6,82,6.6,105,October,247.59
2019,Trincomalee,July,Big Onion,297,29,77,6.7,105,November,304.13
2019,Trincomalee,August,Big Onion,135,22.5,82,6.5,105,December,217.73
2019,Trincomalee,September,Big Onion,225,25.3,90,7,105,January,260.29
2019,Trincomalee,October,Big Onion,195,21.7,91,5.9,105,February,259.27
2019,Trincomalee,November,Big Onion,203,26.2,68,6.2,105,March,289.34
2019,Trincomalee,December,Big Onion,141,23.4,82,7.1,105,April,217.74
2019,Trincomalee,January,Red Onion,83,32.8,61,6,95,April,303.23
2019,Trincomalee,February,Red Onion,82,20.4,81,6.7,95,May,447.85
2019,Trincomalee,March,Red Onion,236,31.2,79,5.6,95,June,332.75
2019,Trincomalee,April,Red Onion,209,21.6,72,6.8,95,July,297.27
2019,Trincomalee,May,Red Onion,133,30.5,86,6,95,August,375.98
2019,Trincomalee,June,Red Onion,125,21.5,81,5.6,95,September,435.02
2019,Trincomalee,July,Red Onion,51,31.1,60,6.3,95,October,317.2
2019,Trincomalee,August,Red Onion,225,20.1,71,5.9,95,November,399.95
2019,Trincomalee,September,Red Onion,213,31.9,70,6.4,95,December,331.22
2019,Trincomalee,October,Red Onion,297,21.8,75,6.8,95,January,438.12
2019,Trincomalee,November,Red Onion,187,32.5,69,6.8,95,February,269.4
2019,Trincomalee,December,Red Onion,80,20.2,67,7.1,95,March,294.72
2019,Trincomalee,January,Potato,56,25,74,6.8,110,May,230.85
2019,Trincomalee,February,Potato,79,24.2,81,6.6,110,June,374.26
2019,Trincomalee,March,Potato,162,29.9,78,6,110,July,313.21
2019,Trincomalee,April,Potato,59,31.3,80,6,110,August,404.69
2019,Trincomalee,May,Potato,164,29.7,64,6.2,110,September,286.84
2019,Trincomalee,June,Potato,64,23.7,82,7,110,October,385.14
2019,Trincomalee,July,Potato,234,32.2,84,6,110,November,307.86
2019,Trincomalee,August,Potato,177,29.6,68,6.6,110,December,278.4
2019,Trincomalee,September,Potato,132,29.3,75,7.1,110,January,318.19
2019,Trincomalee,October,Potato,124,31.3,82,5.5,110,February,228.46
2019,Trincomalee,November,Potato,45,31.2,79,6.2,110,March,298.75
2019,Trincomalee,December,Potato,279,21,77,6.1,110,April,342.41
2019,Trincomalee,January,Beans,293,26.6,85,5.9,75,March,501.42
2019,Trincomalee,February,Beans,258,25.9,66,6.1,75,April,365.7
2019,Trincomalee,March,Beans,79,25.4,68,6.2,75,May,330.64
2019,Trincomalee,April,Beans,125,22.1,80,7,75,June,345.15
2019,Trincomalee,May,Beans,303,22.9,64,6.6,75,July,384.31
2019,Trincomalee,June,Beans,61,26.1,90,6.7,75,August,466.1
2019,Trincomalee,July,Beans,236,22.8,70,5.5,75,September,343.83
2019,Trincomalee,August,Beans,124,30.9,82,7.2,75,October,409.4
2019,Trincomalee,September,Beans,269,24.1,85,6.4,75,November,364.8
2019,Trincomalee,October,Beans,246,21.8,65,6.7,75,December,315.15
2019,Trincomalee,November,Beans,69,21.9,60,6,75,January,464.78
2019,Trincomalee,December,Beans,256,31.8,78,7,75,February,497.53
2019,Trincomalee,January,Carrot,276,29.8,83,6.5,95,April,272.38
2019,Trincomalee,February,Carrot,102,27.4,77,6.2,95,May,384.7
2019,Trincomalee,March,Carrot,118,29.7,92,6.7,95,June,340.64
2019,Trincomalee,April,Carrot,51,21.9,67,5.9,95,July,365.66
2019,Trincomalee,May,Carrot,228,21.3,89,6.3,95,August,436.66
2019,Trincomalee,June,Carrot,238,32,90,6.7,95,September,253.21
2019,Trincomalee,July,Carrot,162,21.1,70,6.4,95,October,381.01
2019,Trincomalee,August,Carrot,313,28.5,66,7.2,95,November,282.05
2019,Trincomalee,September,Carrot,165,24.4,82,5.7,95,December,398.01
2019,Trincomalee,October,Carrot,317,28.6,64,6.5,95,January,369.09
2019,Trincomalee,November,Carrot,213,20.3,80,6.4,95,February,251.31
2019,Trincomalee,December,Carrot,228,27.9,90,7.2,95,March,294.14
2019,Trincomalee,January,Cabbage,306,30.9,68,6.7,90,April,204.14
2019,Trincomalee,February,Cabbage,95,25.7,68,6.5,90,May,230.65
2019,Trincomalee,March,Cabbage,74,22.9,77,5.6,90,June,171.1
2019,Trincomalee,April,Cabbage,220,32.1,89,5.8,90,July,169.88
2019,Trincomalee,May,Cabbage,187,31.9,72,6.2,90,August,174.41
2019,Trincomalee,June,Cabbage,299,31.4,61,6.1,90,September,230.33
2019,Trincomalee,July,Cabbage,58,28.4,76,6.8,90,October,220.94
2019,Trincomalee,August,Cabbage,272,32.7,91,6,90,November,185.45
2019,Trincomalee,September,Cabbage,46,32.6,64,6.6,90,December,239.55
2019,Trincomalee,October,Cabbage,297,24.8,64,6.5,90,January,220.48
2019,Trincomalee,November,Cabbage,237,28.3,79,5.5,90,February,231.93
2019,Trincomalee,December,Cabbage,73,30.3,84,6.9,90,March,164.79
2019,Trincomalee,January,Green Gram,160,30.7,90,6.9,70,March,341.52
2019,Trincomalee,February,Green Gram,90,32.3,83,6.2,70,April,296.37
2019,Trincomalee,March,Green Gram,115,31.1,87,5.9,70,May,207.21
2019,Trincomalee,April,Green Gram,251,21.5,85,6.3,70,June,337.62
2019,Trincomalee,May,Green Gram,175,26.7,74,5.7,70,July,266.79
2019,Trincomalee,June,Green Gram,298,21.1,82,6.7,70,August,216.37
2019,Trincomalee,July,Green Gram,70,30.8,79,5.9,70,September,200.35
2019,Trincomalee,August,Green Gram,154,30.3,67,5.6,70,October,292.35
2019,Trincomalee,September,Green Gram,186,23.4,88,6.5,70,November,331.58
2019,Trincomalee,October,Green Gram,263,32.7,65,6,70,December,271.75
2019,Trincomalee,November,Green Gram,279,27,65,6.6,70,January,327.23
2019,Trincomalee,December,Green Gram,40,22,75,5.5,70,February,343.33
2019,Trincomalee,January,Cowpea,125,21,83,6.6,70,March,244.82
2019,Trincomalee,February,Cowpea,118,21.8,89,6.6,70,April,291.09
2019,Trincomalee,March,Cowpea,270,29.5,92,6.6,70,May,222.05
2019,Trincomalee,April,Cowpea,108,24.9,62,6.9,70,June,274.96
2019,Trincomalee,May,Cowpea,221,27.3,66,6.3,70,July,321.14
2019,Trincomalee,June,Cowpea,249,22.7,88,6.4,70,August,356.8
2019,Trincomalee,July,Cowpea,316,28.2,85,6.3,70,September,359.11
2019,Trincomalee,August,Cowpea,108,30.2,76,6.8,70,October,229.53
2019,Trincomalee,September,Cowpea,254,25.3,79,6.7,70,November,310.48
2019,Trincomalee,October,Cowpea,114,23.1,64,6.9,70,December,238.58
2019,Trincomalee,November,Cowpea,208,25.3,63,6.6,70,January,270.06
2019,Trincomalee,December,Cowpea,224,27.8,91,6.5,70,February,275.99
2019,Trincomalee,January,Groundnut,147,26.6,62,6.7,110,May,455.63
2019,Trincomalee,February,Groundnut,268,23,65,5.7,110,June,500.84
2019,Trincomalee,March,Groundnut,303,28.7,72,5.9,110,July,498.47
2019,Trincomalee,April,Groundnut,195,29.4,69,5.9,110,August,456.87
2019,Trincomalee,May,Groundnut,307,30.2,73,5.6,110,September,400.81
2019,Trincomalee,June,Groundnut,131,28.7,75,6.7,110,October,287.81
2019,Trincomalee,July,Groundnut,173,31.4,62,6.4,110,November,512.88
2019,Trincomalee,August,Groundnut,145,31.1,79,6.3,110,December,343.42
2019,Trincomalee,September,Groundnut,263,27,87,6.4,110,January,504.93
2019,Trincomalee,October,Groundnut,127,27.4,69,6.2,110,February,487.3
2019,Trincomalee,November,Groundnut,101,29.2,76,7,110,March,411.4
2019,Trincomalee,December,Groundnut,198,30.1,78,6,110,April,489.88
2019,Trincomalee,January,Maize,149,23.4,70,7.2,100,April,195.98
2019,Trincomalee,February,Maize,150,26.9,72,6.2,100,May,156.07
2019,Trincomalee,March,Maize,41,22.5,61,5.9,100,June,177.17
2019,Trincomalee,April,Maize,234,20.7,62,6.1,100,July,127.42
2019,Trincomalee,May,Maize,83,30.3,92,6,100,August,181.78
2019,Trincomalee,June,Maize,167,21,76,7,100,September,190.5
2019,Trincomalee,July,Maize,125,30,91,6.8,100,October,117.35
2019,Trincomalee,August,Maize,204,25.5,71,5.6,100,November,132.01
2019,Trincomalee,September,Maize,190,31.6,82,5.7,100,December,117.99
2019,Trincomalee,October,Maize,91,30,91,6.5,100,January,116.99
2019,Trincomalee,November,Maize,80,24.5,73,6.9,100,February,125.14
2019,Trincomalee,December,Maize,56,32.8,70,7.2,100,March,179.47
2019,Trincomalee,January,Pumpkin,275,21.1,70,6,120,May,117.87
2019,Trincomalee,February,Pumpkin,161,21.7,75,6.1,120,June,174.7
2019,Trincomalee,March,Pumpkin,126,25.8,64,7,120,July,107.98
2019,Trincomalee,April,Pumpkin,216,31.8,72,5.6,120,August,106.48
2019,Trincomalee,May,Pumpkin,215,30.8,85,5.9,120,September,109.72
2019,Trincomalee,June,Pumpkin,136,26.9,80,6.6,120,October,154.3
2019,Trincomalee,July,Pumpkin,108,31.3,60,5.6,120,November,163.99
2019,Trincomalee,August,Pumpkin,210,27.6,87,6.7,120,December,169
2019,Trincomalee,September,Pumpkin,273,27,63,6.2,120,January,180.28
2019,Trincomalee,October,Pumpkin,129,27.4,92,6.3,120,February,141.95
2019,Trincomalee,November,Pumpkin,175,22.1,69,6.9,120,March,123.18
2019,Trincomalee,December,Pumpkin,292,30,75,5.7,120,April,135.09
2019,Trincomalee,January,Brinjal,283,31.1,90,6.6,130,May,213.14
2019,Trincomalee,February,Brinjal,275,24.6,83,6.3,130,June,157.66
2019,Trincomalee,March,Brinjal,309,28.7,70,5.7,130,July,237.15
2019,Trincomalee,April,Brinjal,137,21.8,75,7.2,130,August,188.18
2019,Trincomalee,May,Brinjal,73,22.3,85,7,130,September,176.34
2019,Trincomalee,June,Brinjal,60,26.3,70,6.1,130,October,181.38
2019,Trincomalee,July,Brinjal,99,32.6,87,6.4,130,November,240.19
2019,Trincomalee,August,Brinjal,199,30.8,78,6.6,130,December,192.79
2019,Trincomalee,September,Brinjal,176,28.6,69,7.1,130,January,236.37
2019,Trincomalee,October,Brinjal,138,25.7,87,7,130,February,281.96
2019,Trincomalee,November,Brinjal,240,27.2,66,6.5,130,March,219.96
2019,Trincomalee,December,Brinjal,112,24.5,66,6.2,130,April,268.36
2019,Nuwara Eliya,January,Paddy,257,24.5,79,6.9,120,May,198.16
2019,Nuwara Eliya,February,Paddy,62,27.6,73,5.5,120,June,180.49
2019,Nuwara Eliya,March,Paddy,156,31.5,91,7.1,120,July,231.19
2019,Nuwara Eliya,April,Paddy,150,20.5,62,6.3,120,August,203.12
2019,Nuwara Eliya,May,Paddy,191,24,89,7.1,120,September,177.93
2019,Nuwara Eliya,June,Paddy,278,20.3,76,6,120,October,289.03
2019,Nuwara Eliya,July,Paddy,229,28.1,71,5.9,120,November,198.32
2019,Nuwara Eliya,August,Paddy,237,20.7,85,5.5,120,December,277.08
2019,Nuwara Eliya,September,Paddy,145,20.1,70,5.6,120,January,292.23
2019,Nuwara Eliya,October,Paddy,144,23.3,60,6.4,120,February,282.99
2019,Nuwara Eliya,November,Paddy,182,32.2,75,7.2,120,March,240.01
2019,Nuwara Eliya,December,Paddy,300,27.2,76,6.7,120,April,201.4
2019,Nuwara Eliya,January,Tomato,277,23.5,71,6.2,90,April,224.55
2019,Nuwara Eliya,February,Tomato,164,22.3,63,6.4,90,May,274.3
2019,Nuwara Eliya,March,Tomato,319,29.4,67,6.9,90,June,277.33
2019,Nuwara Eliya,April,Tomato,284,21,92,6.9,90,July,205.5
2019,Nuwara Eliya,May,Tomato,196,21.2,62,6.8,90,August,214.36
2019,Nuwara Eliya,June,Tomato,311,27.1,71,7,90,September,275.92
2019,Nuwara Eliya,July,Tomato,282,21.8,61,6.9,90,October,282.55
2019,Nuwara Eliya,August,Tomato,217,30.5,86,6.3,90,November,218.81
2019,Nuwara Eliya,September,Tomato,189,28.9,74,6.4,90,December,174.62
2019,Nuwara Eliya,October,Tomato,132,25.6,60,6.8,90,January,296.75
2019,Nuwara Eliya,November,Tomato,298,22.7,79,5.6,90,February,285.58
2019,Nuwara Eliya,December,Tomato,143,22.1,82,5.6,90,March,213.08
2019,Nuwara Eliya,January,Chili,54,21.7,61,6.6,150,June,689.44
2019,Nuwara Eliya,February,Chili,169,23.1,60,6.3,150,July,992.36
2019,Nuwara Eliya,March,Chili,174,29.5,68,6.6,150,August,790.19
2019,Nuwara Eliya,April,Chili,284,22.1,66,5.6,150,September,586.77
2019,Nuwara Eliya,May,Chili,239,32,60,5.9,150,October,921.03
